"SortOrder1","Goal","Target","Indicator","Series Code","Series Description","SortOrder2","Country or Area","SIDS","LDC","LLDC","Frequency","Unit","Location","Age Group","Sex","Source Type","1986","FN","1987","FN","1988","FN","1989","FN","1990","FN","1991","FN","1992","FN","1993","FN","1994","FN","1995","FN","1996","FN","1997","FN","1998","FN","1999","FN","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN","2011","FN","2012","FN","2013","FN","2014","FN","2015","FN","2016","FN"
"160901","16","16.9","16.9.1","SG_REG_BRTH","SD                                                                          Proportion of births registered with a civil authority","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Under 5","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.90","C, 110, 177","","","",""
"161001","16","16.10","16.10.1","VC_VAW_MTUHRA","+                                                                          Number of cases of killing, kidnapping, enforced disappearance, arbitrary detention and torture of journalists, associated media personnel, trade unionists and human rights advocates in last 12 months","01020310","Brazil","False","False","False","Annual","Number (Units)","Total","Total","Female","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","G, 147, 213","","","","","","","","","0.00","G, 147, 213","",""
"161001","16","16.10","16.10.1","VC_VAW_MTUHRA","+                                                                          Number of cases of killing, kidnapping, enforced disappearance, arbitrary detention and torture of journalists, associated media personnel, trade unionists and human rights advocates in last 12 months","01020310","Brazil","False","False","False","Annual","Number (Units)","Total","Total","Male","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","G, 147, 213","","","","","","","","","7.00","G, 147, 213","",""
"161001","16","16.10","16.10.1","VC_VAW_MTUHRA","+                                                                          Number of cases of killing, kidnapping, enforced disappearance, arbitrary detention and torture of journalists, associated media personnel, trade unionists and human rights advocates in last 12 months","01020310","Brazil","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","G, 147, 213","","","","","","","","","7.00","G, 147, 213","",""
"170302","17","17.3","17.3.2","BX_TRF_PWKR","SD                                                                          Volume of remittances (in United States dollars) as a proportion of total GDP","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","0.12","CA, 49","0.18","CA, 49","0.45","CA, 49","0.28","CA, 49","0.37","CA, 49","0.42","CA, 49","0.30","CA, 49","0.22","CA, 49","0.19","CA, 49","0.31","CA, 49","0.25","CA, 49","0.32","CA, 49","0.48","CA, 49","0.51","CA, 49","0.53","CA, 49","0.31","CA, 49","0.30","CA, 49","0.24","CA, 49","0.21","CA, 49","0.17","CA, 49","0.12","CA, 49","0.11","CA, 49","0.10","CA, 49","0.10","CA, 49","0.11","CA, 49","","","",""
"170401","17","17.4","17.4.1","DT_TDS_DECT","SD                                                                          Debt service as a proportion of exports of goods and services","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","18.60","CA, 49","16.64","CA, 49","14.72","CA, 49","13.07","CA, 49","17.23","CA, 49","23.65","CA, 49","22.60","CA, 49","20.71","CA, 49","27.32","CA, 49","41.38","CA, 49","36.54","CA, 49","22.58","CA, 49","36.89","CA, 49","39.07","CA, 49","23.26","CA, 49","30.17","CA, 49","19.54","CA, 49","10.82","CA, 49","9.30","CA, 49","7.10","CA, 49","6.15","CA, 49","6.98","CA, 49","3.99","CA, 49","7.61","CA, 49","","","","","",""
"170602","17","17.6","17.6.2","IT_NET_BBND","SD                                                                          Fixed Internet broadband Subscriptions per 100 inhabitants","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06","NA, 85","0.19","NA, 85","0.41","NA, 85","0.53","NA, 85","1.72","NA, 85","1.74","NA, 85","2.53","NA, 85","4.01","NA, 85","5.05","NA, 85","5.84","NA, 85","6.80","NA, 85","8.56","NA, 85","9.15","NA, 85","10.66","NA, 85","11.68","NA, 85","12.24","NA, 85","",""
"170801","17","17.8","17.8.1","IT_USE_ii99","SD                                                                          Proportion of individuals using the Internet","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.87","NA","4.53","NA","9.15","NA","13.21","NA","19.07","NA","21.02","NA, 86, 164","28.18","NA, 87, 165","30.88","NA, 87, 165","33.83","NA, 88, 164","39.22","NA, 88, 164","40.65","NA, 88, 166","45.69","NA, 88, 164","48.56","NA, 88, 166","51.04","NA, 89, 167","54.55","NA, 89, 167","59.08","NA, 90","",""
"170901","17","17.9","17.9.1","DC_FTA_TOTAL","+                                                                          Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries","01020310","Brazil","False","False","False","Annual","Constant USD (Billions)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1,994.44","C, 50, 148","2,165.16","C, 50, 148","593.49","C, 50, 149","635.56","C, 50, 149","405.62","C, 50, 149","191.80","C, 50, 149","1,262.05","C, 50, 149","223.53","C, 50, 149","526.30","C, 50, 149","1,228.29","C, 50, 149","1,809.15","C, 50, 149","651.99","C, 50, 149","1,318.33","C, 50, 149","1,601.45","C, 50, 149","1,278.49","C, 50, 149","","","",""
"171901","17","17.19","17.19.1","SG_STT_CAPTY","SD                                                                          Dollar value of all resources made available to strengthen statistical capacity in developing countries","01020310","Brazil","False","False","False","Annual","USD (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8,593.62","G, 179","62,963.00","G, 179","3,605.94","G, 179","43,400.00","G, 179","45,780.13","G, 179","146,572.04","G, 179","72,591.05","G, 179","191,914.19","G, 179","","","","","",""
"171902","17","17.19","17.19.2","SG_REG_CENSUSN","+                                                                          Number of countries that have conducted at least one population and housing census in the last 10 years","01020310","Brazil","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","C, 178","","","","","","","","","","","",""
